n/a;code;type;class;specific;#set;tier;drop1;drop2;eol;hidden;rarity;#sortC;#sortG;#tvfr;#tvto;#bv1fr;#bv1to;#bv2fr;#bv2to;#bv3fr;#bv3to;#tvsum;#tvdiff;#check;a1;val;#steps;#calc;a2;val;#steps;#calc;a3;val;#steps;#calc;a4;val;#steps;#calc;a5;val;#steps;#calc;a6;val;#steps;#calc;a7;val;#steps;#calc;a8;val;#steps;#calc;a9;val;#steps;#calc;a10;val;#steps;#calc;a11;val;#steps;#calc;eol;base_subtypes;#dif;#est;#est;#dps;#dmgr;mind;maxd;#avgd;at;#at%;are;tgt;rng;#rng%;vlc;kbk;pnc;bnc;cnt;ang;pts;eol;invart;invvariant;envart;envvariant;picksfx;dropsfx;eol
;WingsOfColor;weap;wkni;Assassin;none;2;;;0;FALSE;myth;rweawknAss25m;r2weawknAss5m;279;279;150;150;0;0;0;0;332;39;;;;;;d%;50;50;20%;;;;;;;;;dd%;50;50;30%;dcnt;232;8;8;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Uniques/WingsOfColor_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;TheForgiver;weap;wkni;Assassin;none;2;;;0;FALSE;myth;rweawknAss25m;r2weawknAss5m;279;279;150;150;0;0;0;0;340;47;;TheForgiver;40;1;60%;d%;150;150;60%;;;;;;;;;pd%;150;150;90%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Uniques/TheForgiver_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;Spherenick;weap;wsta;Sorceress;none;2;;;0;FALSE;rare;rweawstSor23r;r2weawstSor3r;127;167;81;106;0;0;0;0;300;108;;;;;;;;;;;;;;;;;;pd%;300;300;180%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Uniques/Spherenick_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;PinkSnapper;weap;wsta;Sorceress;none;2;;;0;FALSE;epic;rweawstSor24e;r2weawstSor4e;191;235;101;125;0;0;0;0;255;-4;0;PinkSnapper;50;50;150%;d%;125;125;50%;;;;;;;;;hr;80;8;0.8;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Uniques/PinkSnapper_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;ScepterOfDomination;weap;wsta;Sorceress;none;2;;;0;FALSE;myth;rweawstSor25m;r2weawstSor5m;279;279;150;150;0;0;0;0;290;-3;0;ScepterOfDomination;200;50;50%;d%;90;90;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Uniques/ScepterOfDomination_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;TheScepterOfRasis;weap;wsta;Sorceress;none;2;;;0;FALSE;myth;rweawstSor25m;r2weawstSor5m;279;279;150;150;0;0;0;0;305;12;0;TheScepterOfRasis1;50;2;40;TheScepterOfRasis2;80;1;;d%;125;125;50%;;;;;heal%;50;2;20%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Uniques/TheScepterOfRasis_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;TheEightColorStaff;weap;wsta;Sorceress;none;2;;;0;FALSE;myth;rweawstSor25m;r2weawstSor5m;279;279;150;150;0;0;0;0;993;700;;;;;;;;;;;;;;;;;;ad%;100;100;60%;dd%;100;100;60%;sd%;167;167;100.2%;cd%;167;167;100.2%;pd%;167;167;100.2%;sud%;167;167;100.2%;std%;125;125;150%;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Uniques/TheEightColorStaff_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;TheWoodenSword;weap;wswo;Knight;none;2;;;0;FALSE;rare;rweawswKni23r;r2weawswKni3r;127;167;81;106;0;0;0;0;200;8;0;;;;;d%;150;150;60%;;;;;;;;;msa%;50;50;32%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;4.25;540;537;127.1;0.75;34;57;45.5;0.36;1.32;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Uniques/TheWoodenSword_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;TheProtector;weap;wswo;Knight;none;2;;;0;FALSE;epic;rweawswKni24e;r2weawswKni4e;191;235;101;125;0;0;0;0;260;1;0;;;;;d%;160;160;64%;;;;;;;;;;;;;a;100;100;100;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Uniques/TheProtector_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;RocSword;weap;wswo;Knight;none;2;;;0;FALSE;myth;rweawswKni25m;r2weawswKni5m;279;279;150;150;0;0;0;0;350;57;;RocSword;50;2;18100%;d%;150;150;60%;;;;;;;;;sd%;100;100;60%;as%;50;50;20%;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Uniques/RocSword_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;Crusader;weap;wswo;Knight;none;2;;;0;FALSE;myth;rweawswKni25m;r2weawswKni5m;279;279;150;150;0;0;0;0;300;7;0;Crusader;20;10;10%;d%;150;150;60%;;;;;;;;;ad%;40;40;24%;auoh10;40;10;80%;as%;50;50;20%;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Uniques/Crusader_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;TerracottaAmulet;amul;none;;none;3;;;0;FALSE;rare;ramunon33r;r3amunon3r;90;109;0;0;0;0;32;63;133;8;0;TerracottaAmulet;40;1;40;;;;;;;;;msm%;63;63;5%;a;30;30;30;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Amul_Basic_01_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;AmuletOfThePariah;amul;none;;none;3;;;0;FALSE;epic;ramunon34e;r3amunon4e;115;138;0;0;0;0;50;84;164;12;0;AmuletOfThePariah;50;2;20%;;;;;;;;;msm%;84;84;6.7%;xp%;30;30;6%;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Amul_Basic_04_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;LocketOfLocks;amul;none;;none;3;;;0;FALSE;epic;ramunon34e;r3amunon4e;115;138;0;0;0;0;50;84;149;-3;0;LocketOfLocks;40;1;;;;;;;;;;msm%;84;84;6.7%;msl%;25;25;4.2%;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Amul_Basic_05_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;Blackheart;amul;none;;none;3;;;0;FALSE;myth;ramunon35m;r3amunon5m;154;154;0;0;0;0;84;105;396;234;;Blackheart1;40;1;;Blackheart2;1;1;;;;;;msm%;105;105;8.4%;d%;250;250;100%;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/Blackheart_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;Spellstone;amul;none;;none;3;;;0;FALSE;myth;ramunon35m;r3amunon5m;154;154;0;0;0;0;84;105;165;3;0;Spellstone;60;10;10%;;;;;;;;;msm%;105;105;8.4%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Amul_Basic_02_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;TheFanatic;amul;none;;none;3;;;0;FALSE;myth;ramunon35m;r3amunon5m;154;154;0;0;0;0;84;105;165;3;0;TheFanatic;40;1;1%;;;;;;;;;msm%;105;105;8.4%;as%;20;20;8%;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Amul_Basic_05_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;TheUncursed;amul;none;;none;3;;;0;FALSE;myth;ramunon35m;r3amunon5m;154;154;0;0;0;0;84;105;170;8;0;TheUncursed;40;40;40%;;;;;;;;;msm%;105;105;8.4%;h;25;25;25;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Amul_Basic_04_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;PrayerInTheDark;amul;none;;set_penance;3;;;0;FALSE;myth;ramunon35m;r3amunon5m;154;154;0;0;0;0;84;105;165;3;0;;;;;;;;;;;;;msm%;105;105;8.4%;heal%;60;2;20%;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Amul_Basic_04_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;DestructionGreaves;feet;heavy;;none;3;;;0;FALSE;epic;rfeehea34e;r3feehea4e;148;177;17;20;0;0;43;72;194;-1;0;DestructionGreaves;80;1;70;a;24;24;24;;;;;ms;90;90;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Feet_Plate_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Feet_Plate_03_Spr;default;Items/ItemsEnv/Feet_Heavy_01_Spr;default;Item_Greaves_Pick;Item_Greaves_Drop;0
;Warwheel;feet;heavy;;none;3;;;0;FALSE;myth;rfeehea35m;r3feehea5m;198;198;25;25;0;0;72;90;214;6;0;Warwheel;40;1;30%;a;25;25;25;;;;;ms;81;81;54;dchg;68;1;1;;;;;;;;;;;;;;;;;;;;;;;;;0;Feet_Plate_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Feet_Plate_02_Spr;default;Items/ItemsEnv/Feet_Heavy_01_Spr;default;Item_Greaves_Pick;Item_Greaves_Drop;0
;DarkwoodSandals;feet;light;;none;3;;;0;FALSE;epic;rfeelig34e;r3feelig4e;148;177;17;20;0;0;43;72;201;6;0;DarkwoodSandals;60;1;20%;a;4;4;4;;;;;ms;72;72;48;sd%;35;35;21%;cr%;30;30;15%;;;;;;;;;;;;;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Feet_Sandals_02_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;Misstep;feet;light;;none;3;;;0;FALSE;myth;rfeelig35m;r3feelig5m;198;198;25;25;0;0;72;90;211;3;0;Misstep1;79;1;111%;Misstep2;1;1;;a;5;5;5;ms;90;90;60;e;36;36;36;;;;;;;;;;;;;;;;;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Feet_Sandals_01_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;Pathfinder;feet;medium;;none;3;;;0;FALSE;epic;rfeemed34e;r3feemed4e;148;177;17;20;0;0;43;72;239;44;;Pathfinder-;120;1;-99900%;a;12;12;12;d%;275;275;110%;ms;72;72;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Feet_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Feet_Leather_01_Spr;default;Items/ItemsEnv/Feet_Medium_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;PackBoots;feet;medium;;none;3;;;0;FALSE;myth;rfeemed35m;r3feemed5m;198;198;25;25;0;0;72;90;207;-1;0;PackBoots;22;1;30%;a;15;15;15;;;;;ms;90;90;60;hr;80;8;0.8;;;;;;;;;;;;;;;;;;;;;;;;;0;Feet_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Feet_Leather_02_Spr;default;Items/ItemsEnv/Feet_Medium_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;CheapBoots;feet;none;;none;3;;;0;FALSE;brok;rfeenon31b;r3feenon1b;52;70;12;16;0;0;9;18;88;7;0;CheapBoots;60;3;15%;a;10;10;10;;;;;ms;18;18;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Feet_Leather_02_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;TheFreezer;hand;heavy;;none;3;;;0;FALSE;epic;rhanhea34e;r3hanhea4e;148;177;12;14;40;48;0;0;200;5;0;TheFreezer1;48;6;30%;TheFreezer2;90;1;;pul;48;48;3840;a;14;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Hand_Gauntlets_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Hand_ElitePlate_01_Spr;default;Items/ItemsEnv/Hand_Heavy_01_Spr;default;Item_Gauntlets_Pick;Item_Gauntlets_Drop;0
;HarvestGloves;hand;light;;none;3;;;0;FALSE;epic;rhanlig34e;r3hanlig4e;148;177;12;14;40;48;0;0;201;6;0;HarvestGloves;50;1;25%;a;3;3;3;pul;48;48;3840;;;;;pdr%;100;100;200%;;;;;;;;;;;;;;;;;;;;;;;;;0;Hand_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Hand_Cloth_03_Spr;default;Items/ItemsEnv/Hand_Light_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;ThunderHands;hand;medium;;none;3;;;0;FALSE;epic;rhanmed34e;r3hanmed4e;148;177;12;14;40;48;0;0;196;1;0;ThunderHands;40;5;70;a;8;8;8;pul;48;48;3840;;;;;sd%;50;50;30%;as%;50;50;20%;;;;;;;;;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Hand_Mail_03_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;Lifedrainer;hand;medium;;none;3;;;0;FALSE;myth;rhanmed35m;r3hanmed5m;198;198;17;17;54;54;0;0;214;6;0;Lifedrainer;50;1;100%;a;10;10;10;pul;54;54;4320;;;;;d%;100;100;40%;;;;;;;;;;;;;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Hand_Mail_04_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;WritersHand;hand;none;;set_writing;3;;;0;FALSE;myth;rhannon35m;r3hannon5m;198;198;17;17;54;54;0;0;219;11;0;WritersHand;30;1;2%;a;10;10;10;pul;54;54;4320;;;;;xp%;125;125;25%;;;;;;;;;;;;;;;;;;;;;;;;;0;Hand_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Hand_Leather_02_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;WitchHat;head;light;;none;3;;;0;FALSE;rare;rhealig33r;r3healig3r;154;186;25;30;0;0;0;0;226;12;0;WitchHat;60;1;15%;a;1;1;1;d%;125;125;50%;;;;;cr%;40;40;20%;;;;;;;;;;;;;;;;;;;;;;;;;0;Head_Circlet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/WitchHat_Spr;default;Items/ItemsEnv/Head_Hood_01_Spr;default;Item_Hood_Pick;Item_Hood_Drop;0
;TheRedMask;head;light;;none;3;;;0;FALSE;epic;rhealig34e;r3healig4e;197;236;30;36;0;0;0;0;257;-3;0;TheRedMask;50;50;200%;a;7;7;7;d%;200;200;80%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Head_Circlet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/TheRedMask_Spr;default;Items/ItemsEnv/Head_Hood_01_Spr;default;Item_Hood_Pick;Item_Hood_Drop;0
;BloodPresence;head;medium;;none;3;;;0;FALSE;myth;rheamed35m;r3heamed5m;264;264;45;45;0;0;0;0;282;5;0;BloodPresence;105;3;0%;a;27;27;27;sd%;150;150;90%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Head_BronzeHelm_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Head_ShamanSkull_02_Spr;default;Items/ItemsEnv/Head_Hood_01_Spr;default;Item_Hood_Pick;Item_Hood_Drop;0
;CrownOfThorns;head;none;;none;3;;;0;FALSE;brok;rheanon31b;r3heanon1b;69;94;22;30;0;0;0;0;205;97;;CrownOfThorns;1;1;-0.5%;rev;204;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Head_Circlet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/CrownOfThorns_Spr;default;Items/ItemsEnv/Head_Hood_01_Spr;default;Item_Hood_Pick;Item_Hood_Drop;0
;PirateHat;head;none;;none;3;;;0;FALSE;rare;rheanon33r;r3heanon3r;154;186;25;30;0;0;0;0;218;4;0;PirateHat;50;5;5%;a;18;18;18;as%;50;50;20%;;;;;ad%;100;100;60%;;;;;;;;;;;;;;;;;;;;;;;;;0;Head_Circlet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/PirateHat_Spr;default;Items/ItemsEnv/Head_Hood_01_Spr;default;Item_Hood_Pick;Item_Hood_Drop;0
;ThePenitentOne;head;none;;set_penance;3;;;0;FALSE;myth;rheanon35m;r3heanon5m;264;264;45;45;0;0;0;0;275;-2;0;ThePenitentOne;60;1;30%;a;1;1;1;;;;;;;;;sp8;58;2;-20%;sp9;51;3;-30%;sp11;45;5;-100%;sp13;60;10;-200%;;;;;;;;;;;;;0;Head_Circlet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Head_Hood_04_Spr;default;Items/ItemsEnv/Head_Hood_01_Spr;default;Item_Hood_Pick;Item_Hood_Drop;0
;BrilliantPearl;jewl;none;;none;3;;;0;FALSE;rare;rjewnon33r;r3jewnon3r;90;109;0;0;0;0;32;63;125;0;0;;;;;;;;;;;;;msl%;125;125;20.8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Jewl_BasicWhite_06_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;MausoleumOfEyes;jewl;none;;none;3;;;0;FALSE;rare;rjewnon33r;r3jewnon3r;90;109;0;0;0;0;32;63;364;239;;MausoleumOfEyes;1;1;-10000%;;;;;xp%;300;300;60%;mse%;63;63;11.8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Jewl_BasicOrange_07_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;TheFirstTideJewel;jewl;none;;none;3;;;0;FALSE;epic;rjewnon34e;r3jewnon4e;115;138;0;0;0;0;50;84;154;2;0;TheFirstTideJewel;70;70;140%;;;;;;;;;mse%;84;84;15.7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Jewl_BasicCyan_08_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;TheSecondTideJewel;jewl;none;;none;3;;;0;FALSE;epic;rjewnon34e;r3jewnon4e;115;138;0;0;0;0;50;84;154;2;0;TheSecondTideJewel;70;5;500%;;;;;;;;;mse%;84;84;15.7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Jewl_BasicCyan_07_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;BlackPearl;jewl;none;;none;3;;;0;FALSE;myth;rjewnon35m;r3jewnon5m;154;154;0;0;0;0;84;105;159;-3;0;;;;;;;;;;;;;msm%;159;159;12.7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Jewl_BasicBlack_06_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;MermaidTear;jewl;none;;none;3;;;0;FALSE;myth;rjewnon35m;r3jewnon5m;154;154;0;0;0;0;84;105;218;56;;MermaidTear;25;1;100%;;;;;;;;;mse%;105;105;19.6%;std%;88;88;105.6%;;;;;;;;;;;;;;;;;;;;;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Jewl_BasicBlue_08_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;KoboldGold;reli;none;;none;3;;;0;FALSE;rare;rrelnon33r;r3relnon3r;128;155;0;0;0;0;30;59;172;-6;0;KoboldGold;80;1;;bban;15;3;3;brer;27;3;3;;;;;g%;50;50;150%;;;;;;;;;;;;;;;;;;;;;;;;;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/KoboldGold_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;LovePotion;reli;none;;none;3;;;0;FALSE;rare;rrelnon33r;r3relnon3r;128;155;0;0;0;0;30;59;175;-3;0;LovePotion;50;1;10%;bban;25;5;5;brer;45;5;5;bski;55;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/LovePotion_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;LuckyClover;reli;none;;none;3;;;0;FALSE;rare;rrelnon33r;r3relnon3r;128;155;0;0;0;0;30;59;200;22;;;;;;lck%;160;160;64%;brer;18;2;2;bski;22;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/LuckyClover_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;PreservedMosquito;reli;none;;none;3;;;0;FALSE;rare;rrelnon33r;r3relnon3r;128;155;0;0;0;0;30;59;188;10;0;;;;;;;;;brer;54;6;6;bski;66;6;6;rev;68;1;1;;;;;;;;;;;;;;;;;;;;;;;;;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/PreservedMosquito_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;TrojanHorse;reli;none;;none;3;;;0;FALSE;epic;rrelnon34e;r3relnon4e;165;197;0;0;0;0;40;79;300;83;;;;;;;;;;;;;;;;;;d%;300;300;120%;;;;;;;;;;;;;;;;;;;;;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/TrojanHorse_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;JadeLlama;reli;none;;none;3;;;0;FALSE;epic;rrelnon34e;r3relnon4e;165;197;0;0;0;0;40;79;218;1;0;JadeLlama;200;1;;;;;;brer;18;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/JadeLlama_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;SharpeningStone;reli;none;;none;3;;;0;FALSE;myth;rrelnon35m;r3relnon5m;220;220;0;0;0;0;99;99;230;-1;0;SharpeningStone1;79;1;1%;SharpeningStone2;1;1;-3%;bban;30;6;6;brer;54;6;6;bski;66;6;6;;;;;;;;;;;;;;;;;;;;;;;;;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Reli_Stone_01_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;JadeRabbit;reli;none;;set_greed;3;;;0;FALSE;myth;rrelnon35m;r3relnon5m;220;220;0;0;0;0;99;99;234;3;0;JadeRabbit;100;1;100%;;;;;;;;;bski;44;4;4;dcld%;90;2;20%;;;;;;;;;;;;;;;;;;;;;;;;;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/JadeRabbit_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
