n/a;code;type;class;specific;#desc;minrar;maxrar;ca1;ca1%;ca2;ca2%;ca3;ca3%;ca4;ca4%;eol;fa1;fa2;fa3;fa4;fa5;fa6;fa7;fa8;eol;#sum;bv1%;w1|1;a1|1;w1|2;a1|2;w1|3;a1|3;eol;bv2%;w2|1;a2|1;eol;bv3%;w3|1;a3|1;w3|2;a3|2;w3|3;a3|3;eol;da;#dif;#est;#est;#dps;#dmgr;mind;maxd;#avgd;at;#at%;are;tgt;rng;#rng%;vlc;kbk;pnc;bnc;cnt;ang;pts;eol;invart;envart;picksfx;dropsfx
;Wkni_Push_01;weap;wkni;Assassin;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.96;600;680;151.5;0.87;59;77;68;0.45;1.25;0.58;1.44;;1;;;;;;;2;0;Items/ItemsInv/Wkni_Push_01_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_Snakes_01;weap;wkni;Assassin;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;5.24;600;685;114.5;0.75;43;72;57.5;0.5036126886;1.21;0.812;1.97;;1;;;;;;;2;0;Items/ItemsInv/Wkni_Snakes_01_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_Tooth_01;weap;wkni;Assassin;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;5.79;600;681;103.6;0.63;37;81;59;0.570127572;1.17;0.928;2.25;;1;;;;;;;2;0;Items/ItemsInv/Wkni_Tooth_01_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Waxe_Basic_01;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.42;600;599;175.4;0.85;85;115;100;0.568242416588484;1.17;1.215984;2.92;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Basic_01_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Basic_02;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.42;600;599;175.4;0.85;85;115;100;0.568242416588484;1.17;1.215984;2.92;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Basic_02_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Double_01;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.22;600;599;186.3;0.95;106;117;111.5;0.600889846396072;1.16;1.16424;2.78;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Double_01_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Halberd_01;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.39;600;601;177;0.93;99;114;106.5;0.600889846396072;1.16;1.215984;2.92;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Halberd_01_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Halberd_02;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.49;600;602;171.9;0.85;88;119;103.5;0.600889846396072;1.16;1.259104;3.01;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Halberd_02_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Halberd_03;weap;waxe;Barbarian;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.68;600;600;163;0.85;85;114;99.5;0.609051703847968;1.15;1.33672;3.2;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Halberd_03_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Steel_01;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.39;600;598;177;0.85;90;122;106;0.600889846396072;1.16;1.215984;2.92;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Steel_01_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Thrown_01;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.19;600;601;188.1;0.78;75;117;96;0.51;1.21;1.09956;2.64;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Thrown_01_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Thrown_02;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.19;600;601;188.1;0.78;75;117;96;0.51;1.21;1.09956;2.64;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Thrown_02_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Thrown_03;weap;waxe;Barbarian;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.19;600;601;188.1;0.78;75;117;96;0.51;1.21;1.09956;2.64;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Thrown_03_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;Waxe_Viking_01;weap;waxe;Barbarian;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.42;600;601;175.4;0.92;94;110;102;0.584566131492278;1.17;1.215984;2.92;;1;;;;;;;1;0;Items/ItemsInv/Waxe_Viking_01_Spr;Items/ItemsEnv/Waxe_Basic_01_Spr;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop
;W2hs_Basic_01;weap;w2hs;Warrior;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.26;600;598;184;0.82;83;119;101;0.553857829860142;1.18;1.152729088;2.76;;1;;;;;;;1;0;Items/ItemsInv/W2hs_Basic_01_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_Basic_02;weap;w2hs;Warrior;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.26;600;598;184;0.82;83;119;101;0.553857829860142;1.18;1.152729088;2.76;;1;;;;;;;1;0;Items/ItemsInv/W2hs_Basic_02_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_Basic_03;weap;w2hs;Warrior;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.76;600;600;217.4;0.75;90;149;119.5;0.553857829860142;1.18;0.970719232;2.34;;1;;;;;;;1;0;Items/ItemsInv/W2hs_Basic_03_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_Basic_04;weap;w2hs;Warrior;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.31;600;602;181.3;0.74;70;119;94.5;0.52;1.2;1.152729088;2.76;;1;;;;;;;1;0;Items/ItemsInv/W2hs_Basic_04_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_Basic_05;weap;w2hs;Warrior;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.88;600;597;208.3;0.75;73;122;97.5;0.47;1.23;0.970719232;2.34;;1;;;;;;;1;0;Items/ItemsInv/W2hs_Basic_05_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_EliteGreatsword_01;weap;w2hs;Warrior;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.99;600;599;150.4;1;93;93;93;0.62309005859266;1.15;1.456078848;3.47;;1;;;;;;;1;0;Items/ItemsInv/W2hs_EliteGreatsword_01_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_EliteGreatsword_02;weap;w2hs;Warrior;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.26;600;598;184;0.82;83;119;101;0.553857829860142;1.18;1.152729088;2.76;;1;;;;;;;1;0;Items/ItemsInv/W2hs_EliteGreatsword_02_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_EliteGreatsword_03;weap;w2hs;Warrior;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.26;600;598;184;0.82;83;119;101;0.553857829860142;1.18;1.152729088;2.76;;1;;;;;;;1;0;Items/ItemsInv/W2hs_EliteGreatsword_03_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_Greatsword_01;weap;w2hs;Warrior;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.99;600;602;150.4;0.9;84;103;93.5;0.62309005859266;1.15;1.456078848;3.47;;1;;;;;;;1;0;Items/ItemsInv/W2hs_Greatsword_01_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;W2hs_Greatsword_02;weap;w2hs;Warrior;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.17;600;602;189.3;0.87;102;133;117.5;0.62309005859266;1.15;1.152729088;2.76;;1;;;;;;;1;0;Items/ItemsInv/W2hs_Greatsword_02_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wsta_Wizard_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.54;600;598;169.5;0.84;85;118;101.5;0.598001498436069;1.16;0.052;1.63;4;1.87;5.8;;;;1;12.5;1;0;Items/ItemsInv/Wsta_Wizard_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Wizard_02;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.57;600;598;168.1;0.92;88;103;95.5;0.568591588676919;1.17;0.052;1.63;4;1.87;5.8;;;;1;12.5;1;0;Items/ItemsInv/Wsta_Wizard_02_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Wizard_03;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.24;600;600;141.5;0.81;68;99;83.5;0.588198195183018;1.16;0.052;1.63;4;1.87;5.8;;1;;1;12.5;1;0;Items/ItemsInv/Wsta_Wizard_03_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Wood_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.54;600;601;169.5;0.9;92;112;102;0.598001498436069;1.16;0.052;1.63;4;1.87;5.8;;;;1;13;1;0;Items/ItemsInv/Wsta_Wood_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Holy_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.73;600;597;160.9;0.84;86;119;102.5;0.637214711448269;1.14;0.056;1.75;4;1.87;5.8;;;;1;12.5;1;0;Items/ItemsInv/Wsta_Holy_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Rod_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.54;600;598;169.5;0.81;82;121;101.5;0.598001498436069;1.16;0.052;1.63;4;1.87;5.8;;;;1;12.5;1;0;Items/ItemsInv/Wsta_Rod_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Firefly_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.54;600;598;169.5;0.81;82;121;101.5;0.598001498436069;1.16;0.052;1.63;4;1.87;5.8;;;;1;12.5;1;0;Items/ItemsInv/Wsta_Firefly_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Tree_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.54;600;601;169.5;0.9;92;112;102;0.598001498436069;1.16;0.052;1.63;4;1.87;5.8;;;;1;13;1;0;Items/ItemsInv/Wsta_Tree_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Tree_02;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.57;600;600;168.1;0.95;93;102;97.5;0.578394891929967;1.17;0.052;1.63;4;1.87;5.8;;;;1;13;1;0;Items/ItemsInv/Wsta_Tree_02_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Tree_03;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.51;600;599;170.9;0.8;85;127;106;0.617608104942169;1.15;0.052;1.63;4;1.87;5.8;;;;1;13;1;0;Items/ItemsInv/Wsta_Tree_03_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Eldritch_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.54;600;598;169.5;0.01;1;202;101.5;0.598001498436069;1.16;0.052;1.63;4;1.87;5.8;;;;1;12.5;1;0;Items/ItemsInv/Wsta_Eldritch_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Undead_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.41;600;599;176;0.7;74;137;105.5;0.598001498436069;1.16;0.05;1.57;4;1.87;5.8;;;;1;5;1;0;Items/ItemsInv/Wsta_Undead_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wsta_Ice_01;weap;wsta;Sorceress;;brok;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.6;600;598;166.7;0.8;73;110;91.5;0.548984982170816;1.18;0.052;1.63;4;1.87;5.8;;;;1;12.5;1;0;Items/ItemsInv/Wsta_Ice_01_Spr;Items/ItemsEnv/Wsta_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Basic_01;weap;wbow;Ranger;;brok;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.51;600;466;239;0.7;77;143;110;0.45825936;1.24;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Basic_01_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Basic_02;weap;wbow;Ranger;;brok;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.53;600;467;237.2;0.82;88;126;107;0.44944668;1.25;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Basic_02_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Basic_03;weap;wbow;Ranger;;brok;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.53;600;467;237.2;0.86;90;119;104.5;0.440634;1.25;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Basic_03_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Recurve_01;weap;wbow;Ranger;;comm;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.61;600;466;229.9;0.84;75;104;89.5;0.38775792;1.29;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Recurve_01_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Recurve_02;weap;wbow;Ranger;;comm;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.59;600;466;231.7;0.78;74;116;95;0.4060882944;1.28;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Recurve_02_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Recurve_03;weap;wbow;Ranger;;comm;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.65;600;468;226.4;0.83;70;98;84;0.37013256;1.31;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Recurve_03_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Recurve_04;weap;wbow;Ranger;;comm;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.61;600;468;229.9;0.91;82;98;90;0.38775792;1.29;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Recurve_04_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Recurve_05;weap;wbow;Ranger;;comm;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.65;600;468;226.4;0.82;69;99;84;0.37013256;1.31;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Recurve_05_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Elven_01;weap;wbow;Ranger;;comm;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.39;600;466;251;0.78;108;168;138;0.54638616;1.18;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Elven_01_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Longbow_01;weap;wbow;Ranger;;brok;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.57;600;466;233.5;0.68;67;129;98;0.42300864;1.27;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Longbow_01_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Hunter_01;weap;wbow;Ranger;;comm;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.59;600;464;231.7;0.5;47;142;94.5;0.40538328;1.28;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Hunter_01_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_Hunter_02;weap;wbow;Ranger;;comm;rare;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.59;600;466;231.7;1;95;95;95;0.40538328;1.28;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_Hunter_02_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_BasicElite_01;weap;wbow;Ranger;;rare;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.61;600;466;229.9;0.92;82;97;89.5;0.38775792;1.29;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_BasicElite_01_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_BasicElite_02;weap;wbow;Ranger;;rare;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.59;600;465;231.7;0.9;83;102;92.5;0.3965706;1.28;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_BasicElite_02_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_BasicElite_03;weap;wbow;Ranger;;rare;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.59;600;466;231.7;0.78;74;116;95;0.41419596;1.28;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_BasicElite_03_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_ElvenElite_01;weap;wbow;Ranger;;epic;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.63;600;465;228.1;0.8;69;104;86.5;0.37894524;1.3;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_ElvenElite_01_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_ElvenElite_02;weap;wbow;Ranger;;epic;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.65;600;465;226.4;0.85;71;96;83.5;0.37013256;1.31;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_ElvenElite_02_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wbow_ElvenElite_03;weap;wbow;Ranger;;myth;immo;;;;;;;;;0;;;;;;;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;2.63;600;465;228.1;0.9;78;95;86.5;0.37894524;1.3;0.032;0.54;6.2;2.08;18;;4;;1;10;1;0;Items/ItemsInv/Wbow_ElvenElite_03_Spr;Items/ItemsEnv/Wbow_Basic_01_Spr;Item_Wood_Pick;Item_Wood_Drop
;Wfis_Claw_01;weap;wfis;Druid;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.03;600;605;148.9;0.93;53;61;57;0.38;1.3;1.3;3.1;;1;;;;;;;1;0;Items/ItemsInv/Wfis_Claw_01_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wfis_Claw_02;weap;wfis;Druid;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.21;600;601;142.5;0.92;54;63;58.5;0.41;1.28;1.38;3.29;;1;;;;;;;1;0;Items/ItemsInv/Wfis_Claw_02_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wfis_Claw_03;weap;wfis;Druid;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.03;600;599;148.9;0.8;45;68;56.5;0.38;1.3;1.3;3.1;;1;;;;;;;1;0;Items/ItemsInv/Wfis_Claw_03_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wfis_Claw_04;weap;wfis;Druid;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.88;600;599;154.6;0.96;65;71;68;0.44;1.25;1.3;3.1;;1;;;;;;;1;0;Items/ItemsInv/Wfis_Claw_04_Spr;Items/ItemsEnv/W2hs_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
